5,5,30,15,15,1,1,0.86521144567432985,
5,30,15,15,1,1,0.86500874591223665,
5,30,15,15,1,1,0.8680073314918554 
5,5,30,15,15,1,1,0.863236409608091 
5,5,30,15,15,1,1,0.8562198310539019 
5,5,30,15,15,1,1,0.8620453854725965 
5,5,30,15,15,1,1,0.8566100920922445 
5,5,30,15,15,1,1,0.8769832026296037 
