0,15,15,0.7800534283170081,15,15,1.01681614349775782,15,15,0.92828282828282830,15,15,1.1261146496815286 
1,15,15,0.8542056074766355 
2,15,15,1.0386363636363636 
3,15,15,0.9519650655021834 
4,15,15,0.878095238095238 
5,15,15,0.7777777777777778 
0,16,15,0.9181286549707602 
1,16,15,0.8868991517436381 
2,16,15,1.0147058823529411 
3,16,15,0.9494949494949495 
4,16,15,1.025164113785558 
5,16,15,0.9459193706981318 
6,16,15,0.983640081799591 
0,15,15,1.0538720538720538 
1,15,15,0.6832937450514648 
2,15,15,1.071753986332574 
3,15,15,0.9406345957011258 
4,15,15,1.025136612021858 
5,15,15,0.9619732785200411 
6,15,15,0.9484210526315789 
7,15,15,1.0417124039517014 
8,15,15,0.9236868186323092 
9,15,15,0.9415983606557377 
10,15,15,0.9639737991266376 
11,15,15,0.9284994964753273 
12,15,15,0.7754749568221071 
13,15,15,1.0510688836104514 
14,15,15,1.0708382526564344 
15,15,15,1.0720188902007084 
16,15,15,0.9419978517722879 
17,15,15,0.9465020576131687 
18,15,15,0.7917783735478106 
19,15,15,1.03125 
20,15,15,0.8811320754716981 
21,15,15,1.0653206650831355 
22,15,15,1.0773881499395406 
23,15,15,0.9537987679671458 
24,15,15,0.8138111888111889 
25,15,15,1.0309633027522935 
26,15,15,0.9215885947046843 
27,15,15,0.940563086548488 
28,15,15,1.017718715393134 
29,15,15,0.844954128440367 
30,15,15,0.9064676616915422 
31,15,15,0.932712215320911 
32,15,15,0.9228395061728395 
33,15,15,0.79424216765453 
34,15,15,0.9674711437565582 
35,15,15,1.0066518847006651 
36,15,15,0.9854260089686099 
37,15,15,0.9761904761904762 
38,15,15,0.91356783919598 
39,15,15,0.9563794983642312 
40,15,15,0.8764705882352941 
41,15,15,0.9024896265560166 
42,15,15,0.7514309076042518 
43,15,15,0.9714912280701754 
44,15,15,0.7751322751322751 
45,15,15,0.9508547008547008 
46,15,15,1.0122222222222221 
47,15,15,1.0174482006543075 
48,15,15,0.9943630214205186 
49,15,15,1.0733173076923077 
50,15,15,0.9437367303609342 
51,15,15,1.0876979293544458 
52,15,15,0.9533560864618885 
53,15,15,1.0 
54,15,15,1.0092165898617511 
55,15,15,0.7859712230215827 
56,15,15,1.0688018979833926 
57,15,15,1.0066006600660067 
58,15,15,0.9443892750744787 
59,15,15,1.0849282296650717 
60,15,15,1.0436280137772675 
61,15,15,0.9669156883671292 
62,15,15,0.9155645981688708 
63,15,15,1.0243055555555556 
64,15,15,1.045964125560538 
65,15,15,0.9909194097616345 
66,15,15,1.0899873257287707 
67,15,15,1.0276548672566372 
68,15,15,0.9557235421166307 
69,15,15,0.9700332963374029 
70,15,15,0.9401260504201681 
71,15,15,1.0459905660377358 
72,15,15,0.8500948766603416 
73,15,15,0.9923913043478261 
74,15,15,0.972885032537961 
75,15,15,1.0237247924080664 
